,0
6199,Reading Comprehension
6200,Active Learning
6201,Complex Problem Solving
6202,Writing
6203,Active Listening
6204,Speaking
6205,Judgment and Decision Making
6206,Time Management
6207,Monitoring
6208,Programming
6209,Critical Thinking
6210,Reading Comprehension
6211,Active Listening
6212,Speaking
6213,Negotiation
6214,Writing
6215,Active Learning
6216,Judgment and Decision Making
6217,Complex Problem Solving
6218,Social Perceptiveness
6219,Monitoring
6220,Service Orientation
6221,Coordination
6222,Persuasion
6223,Time Management
6224,Speaking
6225,Writing
6226,Active Listening
6227,Reading Comprehension
6228,Critical Thinking
6229,Time Management
6230,Judgment and Decision Making
6231,Service Orientation
6232,Social Perceptiveness
6233,Active Listening
6234,Reading Comprehension
6235,Critical Thinking
6236,Speaking
6237,Judgment and Decision Making
6238,Writing
6239,Active Learning
6240,Mathematics
6241,Social Perceptiveness
6242,Time Management
6243,Complex Problem Solving
6244,Active Listening
6245,Critical Thinking
6246,Reading Comprehension
6247,Writing
6248,Speaking
6249,Judgment and Decision Making
6250,Active Learning
6251,Complex Problem Solving
6252,Coordination
6253,Monitoring
6254,Service Orientation
6255,Social Perceptiveness
6256,Active Listening
6257,Management of Personnel Resources
6258,Monitoring
6259,Speaking
6260,Coordination
6261,Judgment and Decision Making
6262,Social Perceptiveness
6263,Time Management
6264,Persuasion
6265,Complex Problem Solving
6266,Critical Thinking
6267,Negotiation
6268,Reading Comprehension
6269,Writing
6270,Active Learning
6271,Instructing
6272,Learning Strategies
6273,Service Orientation
6274,Systems Analysis
6275,Systems Evaluation
6276,Mathematics
6277,Reading Comprehension
6278,Active Listening
6279,Speaking
6280,Critical Thinking
6281,Persuasion
6282,Writing
6283,Time Management
6284,Service Orientation
6285,Negotiation
6286,Social Perceptiveness
6287,Active Learning
6288,Coordination
6289,Judgment and Decision Making
6290,Mathematics
6291,Active Listening
6292,Management of Personnel Resources
6293,Monitoring
6294,Speaking
6295,Coordination
6296,Judgment and Decision Making
6297,Social Perceptiveness
6298,Time Management
6299,Persuasion
6300,Complex Problem Solving
6301,Critical Thinking
6302,Negotiation
6303,Reading Comprehension
6304,Writing
6305,Active Learning
6306,Instructing
6307,Learning Strategies
6308,Service Orientation
6309,Systems Analysis
6310,Systems Evaluation
6311,Mathematics
6312,Persuasion
6313,Speaking
6314,Active Listening
6315,Negotiation
6316,Social Perceptiveness
6317,Reading Comprehension
6318,Service Orientation
6319,Coordination
6320,Active Learning
6321,Complex Problem Solving
6322,Critical Thinking
6323,Writing
6324,Judgment and Decision Making
6325,Monitoring
6326,Time Management
6327,Active Listening
6328,Speaking
6329,Negotiation
6330,Persuasion
6331,Social Perceptiveness
6332,Critical Thinking
6333,Reading Comprehension
6334,Writing
6335,Active Learning
6336,Complex Problem Solving
6337,Coordination
6338,Judgment and Decision Making
6339,Monitoring
6340,Service Orientation
6341,Time Management
6342,Critical Thinking
6343,Speaking
6344,Active Listening
6345,Judgment and Decision Making
6346,Negotiation
6347,Persuasion
6348,Reading Comprehension
6349,Complex Problem Solving
6350,Active Learning
6351,Coordination
6352,Monitoring
6353,Social Perceptiveness
6354,Time Management
6355,Writing
6356,Management of Personnel Resources
6357,Mathematics
6358,Service Orientation
6359,Systems Analysis
6360,Negotiation
6361,Active Listening
6362,Critical Thinking
6363,Persuasion
6364,Speaking
6365,Active Learning
6366,Judgment and Decision Making
6367,Complex Problem Solving
6368,Management of Financial Resources
6369,Reading Comprehension
6370,Social Perceptiveness
6371,Coordination
6372,Mathematics
6373,Monitoring
6374,Service Orientation
6375,Instructing
6376,Systems Evaluation
6377,Time Management
6378,Writing
6379,Negotiation
6380,Reading Comprehension
6381,Active Listening
6382,Complex Problem Solving
6383,Speaking
6384,Active Learning
6385,Critical Thinking
6386,Judgment and Decision Making
6387,Management of Financial Resources
6388,Monitoring
6389,Persuasion
6390,Writing
6391,Social Perceptiveness
6392,Time Management
6393,Instructing
6394,Management of Material Resources
6395,Management of Personnel Resources
6396,Service Orientation
6397,Coordination
6398,Learning Strategies
6399,Systems Evaluation
6400,Active Listening
6401,Management of Personnel Resources
6402,Monitoring
6403,Speaking
6404,Coordination
6405,Judgment and Decision Making
6406,Social Perceptiveness
6407,Time Management
6408,Persuasion
6409,Complex Problem Solving
6410,Critical Thinking
6411,Negotiation
6412,Reading Comprehension
6413,Writing
6414,Active Learning
6415,Instructing
6416,Learning Strategies
6417,Service Orientation
6418,Systems Analysis
6419,Systems Evaluation
6420,Mathematics
6421,Critical Thinking
6422,Active Listening
6423,Reading Comprehension
6424,Speaking
6425,Persuasion
6426,Judgment and Decision Making
6427,Social Perceptiveness
6428,Mathematics
6429,Writing
6430,Negotiation
6431,Active Learning
6432,Complex Problem Solving
6433,Monitoring
6434,Service Orientation
6435,Time Management
6436,Systems Analysis
6437,Coordination
6438,Speaking
6439,Active Listening
6440,Critical Thinking
6441,Reading Comprehension
6442,Negotiation
6443,Time Management
6444,Complex Problem Solving
6445,Coordination
6446,Monitoring
6447,Service Orientation
6448,Social Perceptiveness
6449,Writing
6450,Speaking
6451,Active Listening
6452,Critical Thinking
6453,Reading Comprehension
6454,Negotiation
6455,Time Management
6456,Complex Problem Solving
6457,Coordination
6458,Monitoring
6459,Service Orientation
6460,Social Perceptiveness
6461,Writing
6462,Speaking
6463,Active Listening
6464,Reading Comprehension
6465,Critical Thinking
6466,Monitoring
6467,Time Management
6468,Active Listening
6469,Reading Comprehension
6470,Speaking
6471,Coordination
6472,Critical Thinking
6473,Service Orientation
6474,Social Perceptiveness
6475,Time Management
6476,Complex Problem Solving
6477,Judgment and Decision Making
6478,Monitoring
6479,Persuasion
6480,Writing
6481,Active Learning
6482,Negotiation
6483,Management of Personnel Resources
6484,Systems Analysis
6485,Systems Evaluation
6486,Instructing
6487,Management of Financial Resources
6488,Speaking
6489,Active Listening
6490,Reading Comprehension
6491,Critical Thinking
6492,Writing
6493,Service Orientation
6494,Social Perceptiveness
6495,Active Learning
6496,Judgment and Decision Making
6497,Complex Problem Solving
6498,Instructing
6499,Coordination
6500,Learning Strategies
6501,Monitoring
6502,Negotiation
6503,Time Management
6504,Speaking
6505,Active Listening
6506,Management of Personnel Resources
6507,Time Management
6508,Coordination
6509,Critical Thinking
6510,Judgment and Decision Making
6511,Social Perceptiveness
6512,Speaking
6513,Reading Comprehension
6514,Active Listening
6515,Coordination
6516,Writing
6517,Critical Thinking
6518,Negotiation
6519,Persuasion
6520,Social Perceptiveness
6521,Complex Problem Solving
6522,Judgment and Decision Making
6523,Management of Personnel Resources
6524,Monitoring
6525,Active Learning
6526,Management of Financial Resources
6527,Mathematics
6528,Service Orientation
6529,Time Management
6530,Active Listening
6531,Management of Personnel Resources
6532,Monitoring
6533,Speaking
6534,Coordination
6535,Judgment and Decision Making
6536,Social Perceptiveness
6537,Time Management
6538,Persuasion
6539,Complex Problem Solving
6540,Critical Thinking
6541,Negotiation
6542,Reading Comprehension
6543,Writing
6544,Active Learning
6545,Instructing
6546,Learning Strategies
6547,Service Orientation
6548,Systems Analysis
6549,Systems Evaluation
6550,Mathematics
6551,Speaking
6552,Active Listening
6553,Critical Thinking
6554,Reading Comprehension
6555,Active Learning
6556,Negotiation
6557,Persuasion
6558,Judgment and Decision Making
6559,Social Perceptiveness
6560,Writing
6561,Service Orientation
6562,Coordination
6563,Monitoring
6564,Complex Problem Solving
6565,Time Management
6566,Active Listening
6567,Speaking
6568,Negotiation
6569,Coordination
6570,Social Perceptiveness
6571,Critical Thinking
6572,Persuasion
6573,Service Orientation
6574,Reading Comprehension
6575,Time Management
6576,Writing
6577,Judgment and Decision Making
6578,Active Learning
6579,Complex Problem Solving
6580,Mathematics
6581,Monitoring
6582,Active Listening
6583,Negotiation
6584,Persuasion
6585,Reading Comprehension
6586,Speaking
6587,Social Perceptiveness
6588,Coordination
6589,Critical Thinking
6590,Time Management
6591,Writing
6592,Active Learning
6593,Complex Problem Solving
6594,Judgment and Decision Making
6595,Service Orientation
6596,Mathematics
6597,Critical Thinking
6598,Reading Comprehension
6599,Active Listening
6600,Judgment and Decision Making
6601,Speaking
6602,Writing
6603,Active Learning
6604,Complex Problem Solving
6605,Management of Financial Resources
6606,Systems Analysis
6607,Coordination
6608,Negotiation
6609,Social Perceptiveness
6610,Systems Evaluation
6611,Monitoring
6612,Persuasion
6613,Time Management
6614,Active Listening
6615,Management of Personnel Resources
6616,Monitoring
6617,Speaking
6618,Coordination
6619,Judgment and Decision Making
6620,Social Perceptiveness
6621,Time Management
6622,Persuasion
6623,Complex Problem Solving
6624,Critical Thinking
6625,Negotiation
6626,Reading Comprehension
6627,Writing
6628,Active Learning
6629,Instructing
6630,Learning Strategies
6631,Service Orientation
6632,Systems Analysis
6633,Systems Evaluation
6634,Mathematics
6635,Speaking
6636,Persuasion
6637,Service Orientation
6638,Social Perceptiveness
6639,Active Listening
6640,Negotiation
6641,Reading Comprehension
6642,Critical Thinking
6643,Judgment and Decision Making
6644,Coordination
6645,Writing
6646,Complex Problem Solving
6647,Monitoring
6648,Systems Analysis
6649,Time Management
6650,Active Listening
6651,Service Orientation
6652,Reading Comprehension
6653,Speaking
6654,Social Perceptiveness
6655,Persuasion
6656,Judgment and Decision Making
6657,Active Learning
6658,Coordination
6659,Critical Thinking
6660,Negotiation
6661,Writing
6662,Complex Problem Solving
6663,Monitoring
6664,Time Management
6665,Active Listening
6666,Coordination
6667,Monitoring
6668,Reading Comprehension
6669,Social Perceptiveness
6670,Speaking
6671,Critical Thinking
6672,Active Learning
6673,Instructing
6674,Judgment and Decision Making
6675,Management of Personnel Resources
6676,Time Management
6677,Writing
6678,Learning Strategies
6679,Negotiation
6680,Persuasion
6681,Service Orientation
6682,Complex Problem Solving
6683,Systems Evaluation
6684,Systems Analysis
6685,Reading Comprehension
6686,Writing
6687,Active Listening
6688,Speaking
6689,Time Management
6690,Critical Thinking
6691,Coordination
6692,Monitoring
6693,Social Perceptiveness
6694,Active Listening
6695,Writing
6696,Reading Comprehension
6697,Monitoring
6698,Speaking
6699,Time Management
6700,Active Listening
6701,Reading Comprehension
6702,Speaking
6703,Service Orientation
6704,Writing
6705,Coordination
6706,Critical Thinking
6707,Social Perceptiveness
6708,Time Management
6709,Active Learning
6710,Judgment and Decision Making
6711,Monitoring
6712,Negotiation
6713,Active Listening
6714,Reading Comprehension
6715,Writing
6716,Monitoring
6717,Critical Thinking
6718,Judgment and Decision Making
6719,Speaking
6720,Time Management
6721,Speaking
6722,Active Listening
6723,Service Orientation
6724,Reading Comprehension
6725,Complex Problem Solving
6726,Coordination
6727,Critical Thinking
6728,Time Management
6729,Writing
6730,Monitoring
6731,Social Perceptiveness
6732,Active Listening
6733,Reading Comprehension
6734,Speaking
6735,Critical Thinking
6736,Judgment and Decision Making
6737,Social Perceptiveness
6738,Writing
6739,Active Learning
6740,Complex Problem Solving
6741,Monitoring
6742,Service Orientation
6743,Time Management
6744,Coordination
6745,Negotiation
6746,Persuasion
6747,Active Listening
6748,Coordination
6749,Critical Thinking
6750,Management of Personnel Resources
6751,Monitoring
6752,Social Perceptiveness
6753,Speaking
6754,Active Learning
6755,Instructing
6756,Reading Comprehension
6757,Time Management
6758,Complex Problem Solving
6759,Learning Strategies
6760,Persuasion
6761,Judgment and Decision Making
6762,Writing
6763,Service Orientation
6764,Negotiation
6765,Systems Analysis
6766,Systems Evaluation
6767,Active Listening
6768,Critical Thinking
6769,Speaking
6770,Social Perceptiveness
6771,Negotiation
6772,Judgment and Decision Making
6773,Monitoring
6774,Persuasion
6775,Reading Comprehension
6776,Service Orientation
6777,Coordination
6778,Time Management
6779,Active Learning
6780,Complex Problem Solving
6781,Writing
6782,Instructing
6783,Management of Personnel Resources
6784,Active Listening
6785,Reading Comprehension
6786,Critical Thinking
6787,Speaking
6788,Writing
6789,Active Learning
6790,Mathematics
6791,Social Perceptiveness
6792,Complex Problem Solving
6793,Coordination
6794,Judgment and Decision Making
6795,Monitoring
6796,Persuasion
6797,Service Orientation
6798,Time Management
6799,Active Listening
6800,Reading Comprehension
6801,Speaking
6802,Critical Thinking
6803,Judgment and Decision Making
6804,Social Perceptiveness
6805,Writing
6806,Active Learning
6807,Complex Problem Solving
6808,Monitoring
6809,Service Orientation
6810,Time Management
6811,Coordination
6812,Negotiation
6813,Persuasion
6814,Speaking
6815,Active Listening
6816,Reading Comprehension
6817,Critical Thinking
6818,Service Orientation
6819,Social Perceptiveness
6820,Writing
6821,Complex Problem Solving
6822,Judgment and Decision Making
6823,Active Learning
6824,Coordination
6825,Monitoring
6826,Negotiation
6827,Persuasion
6828,Time Management
6829,Active Listening
6830,Reading Comprehension
6831,Speaking
6832,Critical Thinking
6833,Judgment and Decision Making
6834,Social Perceptiveness
6835,Writing
6836,Active Learning
6837,Complex Problem Solving
6838,Monitoring
6839,Service Orientation
6840,Time Management
6841,Coordination
6842,Negotiation
6843,Persuasion
6844,Active Listening
6845,Speaking
6846,Reading Comprehension
6847,Writing
6848,Coordination
6849,Critical Thinking
6850,Time Management
6851,Monitoring
6852,Social Perceptiveness
6853,Active Listening
6854,Coordination
6855,Critical Thinking
6856,Management of Personnel Resources
6857,Monitoring
6858,Social Perceptiveness
6859,Speaking
6860,Active Learning
6861,Instructing
6862,Reading Comprehension
6863,Time Management
6864,Complex Problem Solving
6865,Learning Strategies
6866,Persuasion
6867,Judgment and Decision Making
6868,Writing
6869,Service Orientation
6870,Negotiation
6871,Systems Analysis
6872,Systems Evaluation
6873,Active Listening
6874,Critical Thinking
6875,Speaking
6876,Complex Problem Solving
6877,Social Perceptiveness
6878,Reading Comprehension
6879,Judgment and Decision Making
6880,Writing
6881,Active Learning
6882,Coordination
6883,Persuasion
6884,Time Management
6885,Monitoring
6886,Negotiation
6887,Service Orientation
6888,Quality Control Analysis
6889,Active Listening
6890,Monitoring
6891,Reading Comprehension
6892,Critical Thinking
6893,Speaking
6894,Active Learning
6895,Judgment and Decision Making
6896,Operations Monitoring
6897,Complex Problem Solving
6898,Coordination
6899,Systems Analysis
6900,Systems Evaluation
6901,Writing
6902,Instructing
6903,Reading Comprehension
6904,Active Listening
6905,Critical Thinking
6906,Writing
6907,Speaking
6908,Active Learning
6909,Complex Problem Solving
6910,Judgment and Decision Making
6911,Time Management
6912,Coordination
6913,Learning Strategies
6914,Monitoring
6915,Social Perceptiveness
6916,Reading Comprehension
6917,Active Listening
6918,Speaking
6919,Writing
6920,Critical Thinking
6921,Active Learning
6922,Complex Problem Solving
6923,Coordination
6924,Judgment and Decision Making
6925,Monitoring
6926,Service Orientation
6927,Time Management
6928,Reading Comprehension
6929,Active Listening
6930,Critical Thinking
6931,Speaking
6932,Writing
6933,Complex Problem Solving
6934,Time Management
6935,Active Learning
6936,Coordination
6937,Monitoring
6938,Social Perceptiveness
6939,Monitoring
6940,Speaking
6941,Active Listening
6942,Judgment and Decision Making
6943,Critical Thinking
6944,Time Management
6945,Active Listening
6946,Speaking
6947,Critical Thinking
6948,Reading Comprehension
6949,Complex Problem Solving
6950,Writing
6951,Social Perceptiveness
6952,Active Learning
6953,Judgment and Decision Making
6954,Monitoring
6955,Coordination
6956,Service Orientation
6957,Time Management
6958,Monitoring
6959,Critical Thinking
6960,Speaking
6961,Judgment and Decision Making
6962,Active Listening
6963,Reading Comprehension
6964,Active Learning
6965,Social Perceptiveness
6966,Writing
6967,Complex Problem Solving
6968,Instructing
6969,Active Listening
6970,Social Perceptiveness
6971,Speaking
6972,Service Orientation
6973,Coordination
6974,Reading Comprehension
6975,Critical Thinking
6976,Monitoring
6977,Writing
6978,Persuasion
6979,Active Learning
6980,Complex Problem Solving
6981,Judgment and Decision Making
6982,Negotiation
6983,Time Management
6984,Speaking
6985,Active Listening
6986,Critical Thinking
6987,Coordination
6988,Judgment and Decision Making
6989,Monitoring
6990,Reading Comprehension
6991,Social Perceptiveness
6992,Active Learning
6993,Complex Problem Solving
6994,Instructing
6995,Persuasion
6996,Time Management
6997,Speaking
6998,Active Listening
6999,Instructing
7000,Learning Strategies
7001,Active Learning
7002,Critical Thinking
7003,Monitoring
7004,Reading Comprehension
7005,Social Perceptiveness
7006,Coordination
7007,Judgment and Decision Making
7008,Service Orientation
7009,Writing
7010,Instructing
7011,Speaking
7012,Learning Strategies
7013,Monitoring
7014,Active Listening
7015,Critical Thinking
7016,Judgment and Decision Making
7017,Reading Comprehension
7018,Social Perceptiveness
7019,Active Learning
7020,Complex Problem Solving
7021,Coordination
7022,Management of Personnel Resources
7023,Persuasion
7024,Systems Analysis
7025,Time Management
7026,Service Orientation
7027,Negotiation
7028,Systems Evaluation
7029,Writing
7030,Speaking
7031,Critical Thinking
7032,Active Listening
7033,Judgment and Decision Making
7034,Monitoring
7035,Active Learning
7036,Complex Problem Solving
7037,Coordination
7038,Learning Strategies
7039,Reading Comprehension
7040,Social Perceptiveness
7041,Speaking
7042,Active Listening
7043,Instructing
7044,Learning Strategies
7045,Active Learning
7046,Critical Thinking
7047,Monitoring
7048,Reading Comprehension
7049,Social Perceptiveness
7050,Coordination
7051,Judgment and Decision Making
7052,Service Orientation
7053,Writing
7054,Active Listening
7055,Critical Thinking
7056,Judgment and Decision Making
7057,Monitoring
7058,Speaking
7059,Active Learning
7060,Reading Comprehension
7061,Social Perceptiveness
7062,Instructing
7063,Service Orientation
7064,Writing
7065,Complex Problem Solving
7066,Time Management
7067,Coordination
7068,Learning Strategies
7069,Persuasion
7070,Active Listening
7071,Critical Thinking
7072,Management of Personnel Resources
7073,Social Perceptiveness
7074,Speaking
7075,Coordination
7076,Time Management
7077,Persuasion
7078,Reading Comprehension
7079,Service Orientation
7080,Complex Problem Solving
7081,Instructing
7082,Judgment and Decision Making
7083,Monitoring
7084,Negotiation
7085,Writing
7086,Active Learning
7087,Learning Strategies
7088,Systems Analysis
7089,Systems Evaluation
7090,Instructing
7091,Service Orientation
7092,Speaking
7093,Active Listening
7094,Learning Strategies
7095,Monitoring
7096,Social Perceptiveness
7097,Active Learning
7098,Coordination
7099,Critical Thinking
7100,Judgment and Decision Making
7101,Persuasion
7102,Active Listening
7103,Speaking
7104,Service Orientation
7105,Active Learning
7106,Complex Problem Solving
7107,Critical Thinking
7108,Judgment and Decision Making
7109,Monitoring
7110,Reading Comprehension
7111,Social Perceptiveness
7112,Coordination
7113,Time Management
7114,Active Listening
7115,Critical Thinking
7116,Reading Comprehension
7117,Speaking
7118,Service Orientation
7119,Social Perceptiveness
7120,Writing
7121,Complex Problem Solving
7122,Coordination
7123,Persuasion
7124,Negotiation
7125,Operations Analysis
7126,Judgment and Decision Making
7127,Active Learning
7128,Monitoring
7129,Time Management
7130,Instructing
7131,Mathematics
7132,Active Listening
7133,Critical Thinking
7134,Speaking
7135,Judgment and Decision Making
7136,Coordination
7137,Reading Comprehension
7138,Social Perceptiveness
7139,Time Management
7140,Active Listening
7141,Reading Comprehension
7142,Critical Thinking
7143,Operations Analysis
7144,Speaking
7145,Time Management
7146,Coordination
7147,Complex Problem Solving
7148,Judgment and Decision Making
7149,Writing
7150,Active Learning
7151,Monitoring
7152,Instructing
7153,Mathematics
7154,Negotiation
7155,Persuasion
7156,Service Orientation
7157,Social Perceptiveness
7158,Systems Analysis
7159,Active Listening
7160,Reading Comprehension
7161,Speaking
7162,Critical Thinking
7163,Writing
7164,Complex Problem Solving
7165,Judgment and Decision Making
7166,Monitoring
7167,Active Learning
7168,Coordination
7169,Instructing
7170,Reading Comprehension
7171,Active Listening
7172,Speaking
7173,Service Orientation
7174,Coordination
7175,Critical Thinking
7176,Learning Strategies
7177,Social Perceptiveness
7178,Active Listening
7179,Reading Comprehension
7180,Social Perceptiveness
7181,Speaking
7182,Critical Thinking
7183,Monitoring
7184,Persuasion
7185,Coordination
7186,Monitoring
7187,Speaking
7188,Time Management
7189,Active Listening
7190,Critical Thinking
7191,Judgment and Decision Making
7192,Management of Personnel Resources
7193,Social Perceptiveness
7194,Service Orientation
7195,Complex Problem Solving
7196,Instructing
7197,Negotiation
7198,Quality Control Analysis
7199,Active Learning
7200,Learning Strategies
7201,Management of Material Resources
7202,Mathematics
7203,Persuasion
7204,Reading Comprehension
7205,Writing
7206,Management of Financial Resources
7207,Operations Monitoring
7208,Systems Analysis
7209,Coordination
7210,Monitoring
7211,Speaking
7212,Active Listening
7213,Service Orientation
7214,Instructing
7215,Management of Personnel Resources
7216,Reading Comprehension
7217,Social Perceptiveness
7218,Critical Thinking
7219,Persuasion
7220,Complex Problem Solving
7221,Judgment and Decision Making
7222,Learning Strategies
7223,Management of Financial Resources
7224,Systems Evaluation
7225,Time Management
7226,Active Learning
7227,Mathematics
7228,Negotiation
7229,Systems Analysis
7230,Active Listening
7231,Reading Comprehension
7232,Speaking
7233,Complex Problem Solving
7234,Critical Thinking
7235,Writing
7236,Judgment and Decision Making
7237,Active Learning
7238,Systems Analysis
7239,Instructing
7240,Monitoring
7241,Service Orientation
7242,Time Management
7243,Critical Thinking
7244,Active Listening
7245,Judgment and Decision Making
7246,Reading Comprehension
7247,Active Learning
7248,Complex Problem Solving
7249,Monitoring
7250,Speaking
7251,Systems Analysis
7252,Troubleshooting
7253,Operations Monitoring
7254,Systems Evaluation
7255,Time Management
7256,Writing
7257,Programming
7258,Critical Thinking
7259,Complex Problem Solving
7260,Operations Analysis
7261,Reading Comprehension
7262,Active Learning
7263,Active Listening
7264,Judgment and Decision Making
7265,Speaking
7266,Systems Analysis
7267,Writing
7268,Coordination
7269,Monitoring
7270,Systems Evaluation
7271,Time Management
7272,Critical Thinking
7273,Judgment and Decision Making
7274,Reading Comprehension
7275,Systems Analysis
7276,Active Listening
7277,Complex Problem Solving
7278,Monitoring
7279,Systems Evaluation
7280,Troubleshooting
7281,Programming
7282,Operations Monitoring
7283,Speaking
7284,Quality Control Analysis
7285,Active Learning
7286,Operations Analysis
7287,Time Management
7288,Writing
7289,Coordination
7290,Equipment Maintenance
7291,Management of Personnel Resources
7292,Mathematics
7293,Operation and Control
7294,Repairing
7295,Service Orientation
7296,Social Perceptiveness
7297,Monitoring
7298,Critical Thinking
7299,Operations Monitoring
7300,Reading Comprehension
7301,Complex Problem Solving
7302,Active Listening
7303,Coordination
7304,Service Orientation
7305,Speaking
7306,Writing
7307,Active Learning
7308,Judgment and Decision Making
7309,Operation and Control
7310,Social Perceptiveness
7311,Systems Analysis
7312,Time Management
7313,Critical Thinking
7314,Active Listening
7315,Monitoring
7316,Operations Monitoring
7317,Complex Problem Solving
7318,Writing
7319,Active Learning
7320,Equipment Maintenance
7321,Judgment and Decision Making
7322,Reading Comprehension
7323,Speaking
7324,Time Management
7325,Coordination
7326,Operation and Control
7327,Social Perceptiveness
7328,Troubleshooting
7329,Active Listening
7330,Speaking
7331,Reading Comprehension
7332,Complex Problem Solving
7333,Critical Thinking
7334,Writing
7335,Active Learning
7336,Judgment and Decision Making
7337,Monitoring
7338,Operations Monitoring
7339,Coordination
7340,Operation and Control
7341,Social Perceptiveness
7342,Systems Analysis
7343,Systems Evaluation
7344,Time Management
7345,Active Listening
7346,Coordination
7347,Judgment and Decision Making
7348,Reading Comprehension
7349,Speaking
7350,Critical Thinking
7351,Monitoring
7352,Social Perceptiveness
7353,Time Management
7354,Complex Problem Solving
7355,Critical Thinking
7356,Reading Comprehension
7357,Complex Problem Solving
7358,Active Listening
7359,Troubleshooting
7360,Speaking
7361,Mathematics
7362,Monitoring
7363,Operations Monitoring
7364,Judgment and Decision Making
7365,Active Learning
7366,Systems Analysis
7367,Writing
7368,Quality Control Analysis
7369,Time Management
7370,Coordination
7371,Reading Comprehension
7372,Speaking
7373,Active Listening
7374,Writing
7375,Complex Problem Solving
7376,Critical Thinking
7377,Judgment and Decision Making
7378,Monitoring
7379,Social Perceptiveness
7380,Active Learning
7381,Time Management
7382,Coordination
7383,Service Orientation
7384,Active Listening
7385,Reading Comprehension
7386,Speaking
7387,Writing
7388,Coordination
7389,Critical Thinking
7390,Service Orientation
7391,Social Perceptiveness
7392,Time Management
7393,Active Listening
7394,Speaking
7395,Reading Comprehension
7396,Writing
7397,Service Orientation
7398,Time Management
7399,Coordination
7400,Monitoring
7401,Critical Thinking
7402,Judgment and Decision Making
7403,Social Perceptiveness
7404,Reading Comprehension
7405,Active Listening
7406,Writing
7407,Monitoring
7408,Speaking
7409,Time Management
7410,Active Listening
7411,Speaking
7412,Critical Thinking
7413,Monitoring
7414,Reading Comprehension
7415,Service Orientation
7416,Social Perceptiveness
7417,Mathematics
7418,Time Management
7419,Writing
7420,Active Listening
7421,Speaking
7422,Reading Comprehension
7423,Service Orientation
7424,Critical Thinking
7425,Monitoring
7426,Social Perceptiveness
7427,Time Management
7428,Monitoring
7429,Active Listening
7430,Speaking
7431,Critical Thinking
7432,Social Perceptiveness
7433,Coordination
7434,Service Orientation
7435,Time Management
7436,Management of Personnel Resources
7437,Negotiation
7438,Complex Problem Solving
7439,Judgment and Decision Making
7440,Persuasion
7441,Reading Comprehension
7442,Writing
7443,Monitoring
7444,Active Listening
7445,Speaking
7446,Critical Thinking
7447,Social Perceptiveness
7448,Coordination
7449,Service Orientation
7450,Time Management
7451,Management of Personnel Resources
7452,Negotiation
7453,Complex Problem Solving
7454,Judgment and Decision Making
7455,Persuasion
7456,Reading Comprehension
7457,Writing
7458,Active Listening
7459,Speaking
7460,Service Orientation
7461,Social Perceptiveness
7462,Monitoring
7463,Reading Comprehension
7464,Active Listening
7465,Monitoring
7466,Speaking
7467,Coordination
7468,Mathematics
7469,Social Perceptiveness
7470,Speaking
7471,Mathematics
7472,Active Listening
7473,Service Orientation
7474,Social Perceptiveness
7475,Critical Thinking
7476,Judgment and Decision Making
7477,Monitoring
7478,Reading Comprehension
7479,Time Management
7480,Writing
7481,Speaking
7482,Active Listening
7483,Persuasion
7484,Reading Comprehension
7485,Writing
7486,Critical Thinking
7487,Negotiation
7488,Coordination
7489,Social Perceptiveness
7490,Service Orientation
7491,Judgment and Decision Making
7492,Active Learning
7493,Complex Problem Solving
7494,Monitoring
7495,Systems Analysis
7496,Systems Evaluation
7497,Instructing
7498,Management of Financial Resources
7499,Mathematics
7500,Time Management
7501,Active Listening
7502,Speaking
7503,Persuasion
7504,Social Perceptiveness
7505,Writing
7506,Critical Thinking
7507,Reading Comprehension
7508,Monitoring
7509,Negotiation
7510,Service Orientation
7511,Time Management
7512,Active Listening
7513,Management of Personnel Resources
7514,Monitoring
7515,Speaking
7516,Coordination
7517,Judgment and Decision Making
7518,Social Perceptiveness
7519,Time Management
7520,Persuasion
7521,Complex Problem Solving
7522,Critical Thinking
7523,Negotiation
7524,Reading Comprehension
7525,Writing
7526,Active Learning
7527,Instructing
7528,Learning Strategies
7529,Service Orientation
7530,Systems Analysis
7531,Systems Evaluation
7532,Mathematics
7533,Active Listening
7534,Service Orientation
7535,Reading Comprehension
7536,Speaking
7537,Social Perceptiveness
7538,Persuasion
7539,Judgment and Decision Making
7540,Active Learning
7541,Coordination
7542,Critical Thinking
7543,Negotiation
7544,Writing
7545,Complex Problem Solving
7546,Monitoring
7547,Time Management
7548,Active Listening
7549,Service Orientation
7550,Speaking
7551,Social Perceptiveness
7552,Reading Comprehension
7553,Critical Thinking
7554,Persuasion
7555,Coordination
7556,Judgment and Decision Making
7557,Time Management
7558,Writing
7559,Active Learning
7560,Complex Problem Solving
7561,Monitoring
7562,Active Listening
7563,Speaking
7564,Service Orientation
7565,Reading Comprehension
7566,Critical Thinking
7567,Persuasion
7568,Active Learning
7569,Monitoring
7570,Social Perceptiveness
7571,Time Management
7572,Active Listening
7573,Speaking
7574,Service Orientation
7575,Critical Thinking
7576,Reading Comprehension
7577,Writing
7578,Coordination
7579,Social Perceptiveness
7580,Active Learning
7581,Speaking
7582,Active Listening
7583,Social Perceptiveness
7584,Reading Comprehension
7585,Service Orientation
7586,Writing
7587,Active Listening
7588,Speaking
